Name,Address,Phone,Email,Website,Url
Sales campaign  SS23,Miori District Showroom,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Andersson Katarina,Kvarngatan 3B - 11847 Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Natan,"Avenue Louise 158 1050 Brussels, Belgium",+32 (0)2 650 00 21,gbv@natan.be,http://www.natan.be,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/natan
Merryl Tielman,"Office 1072 CM Amsterdam, The Netherlands",+31 06 13 20 21 22,,https://www.merryltielman.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/merryl_tielman_fashion_brand
meagratia,"#102 1-33-20, Sangenjaya, Setagaya-ku 154-0024 Tokyo, Japan",+81 (0)3 42 83 27 54,asaba@sian-creative.com,https://meagratia.com/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/meagratia
Capricious Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
ECAL - Ecole Cantonale d'Art de Lausanne,"5, avenue du Temple - 1020 LausanneSwitzerland",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
BOMB Magazine,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
,,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,77 rue Charlot,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Andersson Peter  (Peter Andersson Design Studio),"Heleneborgsg, 38 - 117 32 Stockholm - Sweden",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Minavara,,+39 02 83 24 18 61,marcelloguerriero@minavarafashion.com,http://www.minavarafashion.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/minavara_womens_wear_collection
Masnada,"Via A.Einstein 35/4 50013 Campi Bisenzio (FI), Italy",+39  055 89 84 60,angelo@masnada.it,http://www.masnada.it,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/masnada
Marimekko,"Puusepänkatu 4 00800 Helsinki, Finland",+358  9 75871,lea.aarinen-koski@marimekko.com,https://www.marimekko.com/eu_en/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/marimekko
CLARA Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ecole Bleue,9-11 rue de la Petite Pierre - 75011  ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Book Works,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Point di Mariapia Bernardis and co.,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Angie Anakis,"114, rue Amelot - 75011 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Maria Calderara,"via Lazzaretto, 15 20124 Milan, Italy",+39 02 67 05 211,info@mariacalderara.it,http://www.mariacalderara.it,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/mariacalderara
Marc Le Bihan,"22 bis rue barrault 75013 Paris, France",+33 (0)9 52 63 05 18,lange.linceul@free.fr,http://www.marc-lebihan.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/marclebihan
Clear Magazine,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
École Boulle (ESAA),21 rue Pierre Bourdan  - 75012  ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
École Camondo,266 blvd Raspail  - 75014 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Bookforum,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Bookstorming,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Point di Mariapia Bernardis and co.,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Ann Wåhlström,Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Maison Common,"Leopoldstreet 256 80807 Munich, Germany",+49  (0)89 35818106,common@maisoncommon.com,https://www.maisoncommon.com/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/maison-common
Lords & Fools,,+33(0)6 10 04 32 73,contact@lordsfools.com,http://www.lordsfools.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/lordsandfool
Club Milano,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
École D'Architecture Paris Malaquais,14 rue Bonaparte - 75272 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Border Crossings,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Brooke Alexander Editions,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Tranoi - Palais Brongniart,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Anna Kraitz,Skånegatan 70 - 116 37 Stockholm - Sweden,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Les Benjamins,"Eti?ler Mh. Di?lhayat Sk. No : 24 34367 Besiktas (Istanbul) , Turkey",90,sedef@lesbenjamins.com,http://www.lesbenjamins.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/lesbenjamins
Ma' Ry' Ya,"Showroom ma'ry'ya via Amatore Sciesa 24A 20135 Milan, Italy",+39 335 80 65 576,,,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/maryya_maria%20_icho_knitwear_made_in_italy
le Luco Paris,"14 rue Henri Barbusse 75005 Paris, France",+33 (0)1,nc@lelucoparis.com,http://www.lelucoparis.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/lelucoparis
CLUÉL magazine Japan,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Laulhère,"14/16 rue du Faubourg St Honore 75008 Paris, France",+33 (0)1  42 65 02 00,k.gourgand@laulhere-france.fr,https://www.laulhere-france.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/laulhere
École De Design Nantes Atlantique,Atlanpôle La Chantrerie - rue Christian Pauc - 44306 NantesFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
C Magazine,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Hohe Strasse 14A,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,DMVB,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Antoine+Manuel,"8, rue Charlot - 75003 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Labo.art,"via Maroncelli 14 20154 Milan, Italy",+39 02 36 74 25 50,milano@laboart.com,http://www.laboart.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/laboart
Kohshin Satoh,"Yoshikawa Building F2, 1-8-10 Nishiasabu, Minato-ku  106-0031 Tokyo, Japan",+81 (0)3 3404 6201,,http://www.kohshinsatoh.jp,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kohshin_satoh
Code,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
École Estienne,18 boulevard Auguste-Blanqui  - 75013  ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Cabinet,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,DMVB,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Arad Ron,"62, Chalk Farm Road - NW1 8AN London - United Kingdom",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Kiminori Morishita,"Hanegi IGH forest house #Q 1-21-12 - Hanegi Setagaya-ku 156-0042 Tokyo, Japan",+81 (0)3 5329 0801,rogerjosephwork@gmail.com,http://kiminorimorishita.jp,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kiminorimorishita
Kidill,", . Tokyo, Japan",,contact@ritualprojects.com,http://www.kidill.jp,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kidill
"COLLEZIONI (Haute Couture, Donna, Uomo, Acces. …)",,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
École Nationale Sup. Des Beaux-Arts,14 rue Bonaparte  - 75006 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Ecole Nationale Supérieure d'Architecture de Paris La Villette (ENSAPLV),"144, avenue de Flandre  - 75019 ParisFrance",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Caméra,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Capricious,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Elisa Gaito,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,DMVB,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Arash and Kelly,"Unit 21, Sulivan Enterprise Centre, Sulivan Road - SW6 3DJ London - United Kingdom",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Katharina Hovman,"Schützenstrasse 109 22761 Hamburg, Germany",+49  (0)40 490 81 98,office@hovman.de,https://katharinahovman.com/en/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/katharinahovman
K. Jacques St. Tropez,"64 avenue Bernard Blua Route des Plages 83990 St. Tropez, France",+33 (0)4 94 97 41 50,bkeklikian@wanadoo.fr,http://www.kjacques.fr,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kjacques_saint_tropez
Commons & Sense,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ecole Nationale Supérieure d'Architecture de Versailles (énsa-v),"5, avenue de Sceaux BP 674 - 78006 VersaillesFrance",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Centre d'édition contemporaine,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Cercle d'art,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Up Next Agency,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Showroom Marcona3,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Arch 4 Studio,"Bol. Ordynskiy pereulok, 4, gorod - 115184 Moscow - Russia",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Julius,"B1f 3-3-13 Sendagaya Shibuya 1510051 Tokyo, Japan",+81  (0)3 57 75 68 64,business@julius-garden.jp,http://www.julius-garden.jp,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/julius
Kaiki,". . Tokyo, Japan",+81 (0)3-4500-8193,,https://www.kaikiinfo.com/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kaiki
Contributor,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ka Wa Key,"Unit 22, 32 Dalston Lane E8 3AU London, United Kingdom",+44  (0)7450418202,info@kawakey.com,http://kawakey.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/kawakey
Ecole Nationale Supérieure d'Architecture Paris Belleville,60 Boulevard de la Villette - 75019 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Contemporary,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,"9 rue de Turbigo, 4th floor, code 3101",+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Papaveri Showroom,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Arosio Pietro,"via G. Giardino, 2/A - 20053 Muggio' (MI) - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Jet Set,"Fortunagasse 15 8001  Zurich, Switzerland",+41 44 200 04 11,thomas.jaeger@jetset.ch,http://www.jetset.de,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/jetset
Jeanpaulknott,"524 avenue Louise 21 1050 Brussels, Belgium",+32 2 514 18 35,contact@jeanpaulknott.com,http://www.jeanpaulknott.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/jeanpaulknott
John Lawrence Sullivan,"FORCE Bldg. 2F 1-20-4 Aobadai Meguro-ku Tokyo 153-0042 JAPAN 153-0042 Tokyo, Japan",+81 (0)3 6416 4981,sales@john-lawrence-sullivan.com,http://www.john-lawrence-sullivan.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/johnlawrencesullivan
Cosmopolitan Hong Kong,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Ecole Nationale Supérieure de Création Industrielle (ENSCI),48 rue St Sabin  - 75011   ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Ecole Nationale Supérieure des Arts Décoratifs,"31, rue d'Ulm - 75240  ParisFrance",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Contemporary And (C&),,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Showroom Marcona3,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Jean-François Mimilla,"22 bis rue barrault 75013 Paris, France",+33 (0)9 52 63 05 18,lange.linceul@free.fr,http://www.jfmimilla.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/jeanfrancoismimilla
Art & Build,"Chaussée de Waterloo, 225 - 1060 Brussels - Belgium",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Jacques Le Corre,"191 rue Saint Honoré 75001 Paris, France",+33 (0)1 42 60 39 27,destination27@hpgrp.com,http://www.jacqueslecorre.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/jacqueslecorre
Costume,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
École nationale supérieure des arts visuels de La Cambre,21 Abbaye de La Cambre - 1000  BrusselsBelgium,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
École Pivaut,26 rue Henri Cochard - 44000 NantesFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Contemporary Lynx,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Corraini,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Massimo Bonini Showroom,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Marziano Bello,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Ascète - Pierre Gonalons,2 Galerie Vivienne (only appointment) - 75002 Paris - France,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
CR Fashion Books,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Jack Gomme,"46, rue de la Villette 75019 Paris, France",+33 (0)1 42 40 96 59,contact@jackgomme.com,http://www.jackgomme.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/jackgomme
Ivi Collection,"Bismarckstraße 50 50672 Cologne, Germany",+49 221 96446922,info@ivicollection.com,http://ivicollection.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/ivicollection
Isabel Benenato,"via Tazio Nuvolari 83 55061 Carraia (LU), Italy",+39 0583 98 17 20,info@noba1950.com,https://www.isabelbenenato.com/shop,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/isabelbenenato
Ecole Spéciale d’Architecture,254 boulevard Raspail - 75014  ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Crown Point Press,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Park Hyatt Vendome,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Showroom Transit,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Asif Khan,1-5 Vyner Street - E2 9DG London - United Kingdom,+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Iro,"19 rue Bachaumont (1er étage)  75002 Paris, France",+33 (0)1 43 16 09 01,alexandra.antonelli@iro.fr,http://www.iroparis.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/iro
Crash,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Iosselliani,"via Fortebraccio 44 00176 Roma, Italy",+39 06 2754 561,info@iosselliani.com,https://www.iosselliani.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/iosselliani
Ecole Supérieure d'Art et de Design de Reims,12 rue Libergier - 51100  ReimsFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Ecole Supérieure d'Art et de Design de Saint Etienne,"3, rue Javelin Pagnon - 42048 Saint-EtienneFrance",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
cura.magazine,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
D'Ars Magazine,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,Puschkinallee 39,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Astori Deponti Associati,"via Rossini, 3 - 20122 Milan - Italy",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
D - la Repubblica delle Donne,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Inverni,"Via Giovanni Amendola, 57/59 -  Signa  50058 Florence, Italy",+39  055 8792402,info@inverni.it,http://www.inverni.it,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/inverni
Heill,"73-2 Itaewon-dong Yongsan-gu 04391 Seoul, South Korea",+82 (0)70-8954-2030,,http://www.heillparis.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/heill
Ecole Supérieure des Arts Décoratifs de Strasbourg,"1, rue de l’Académie - 67082 StrasbourgFrance",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
DailyArtFair,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Danilo Montanari Editore,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
,,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Aretè Showroom,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Astuguevieille Christian,"42, galerie Vivienne - 75001 Paris - France",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Daily Dress Me,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Hervé L. Leroux,,+33(0)6 14 65 70 66,jef@hervelerouxparis.com,http://www.hervelerouxparis.com,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/hervelleroux
Hannes Roether,"Landsbergerstraße 320 80687 Munich, Germany",+49 (0)89 8207526 26,hallo@hannesroether.de,http://hannesroether.de/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/hannes_roether
Ecole supérieure des Arts saint-Luc Brussels,"30, place Morichar -  1060 BrusselsBelgium",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Haculla,"6805 Fresh Meadow Lane 11365 New York, United States",+1  (718) 886 6235,min@tykoonbrands.com,http://www.haculla.com/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/haculla
DARDO ·,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Sales campaign  SS23,IMG Milano,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Sales campaign  SS23,Via Privata Rezia 4,+39 02 36 75 49 50,info@matteodelcherico.com,http://www.rainbowwave.com/,https://www.modemonline.com/fashion/sales-campaigns/brands/spring-summer-2023
Atelier Fürst Bartosch,"Tummelplatz, 3 - 4020 Linz - Austria",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Daily Front Row,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Halmanera,"C.da Torrenova 24 62018 Porto Potenza, Italy",+39 07 33 88 40 66,info@halmanera.it,https://www.halmanera.it,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/halmanera
Giovanni Bedin,"GALLERIA DE CRISTOFORIS 8 4TH FLOOR 20121 Milan, Italy",+39 02,press@giovannibedin.com,http://www.giovannibedin.com/,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/giovanni_bedin_rtw
Ecoles de Condé,7-9 rue Cambronne  - 75015 ParisFrance,+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Deutsche Welle. Euromaxx,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Atelier Oï,"31, route de Bienne - CH-2520 La Neuveville - Switzerland",+27 0 21 421 72 36,info@dddxyz.com,http://www.dddxyz.com/,https://www.modemonline.com/design/design-connections/designers
Daily Metal,,+49 (0)30 44 05 09 80,contact@itfashion.com,http://www.itfashion.com,https://www.modemonline.com/fashion/mini-web-sites/editors-and-media
Guidi,"via Stignanese 76 51019 Ponte Buggianese (PT), Italy",+39 0572 930 211,comunicazione@guidi.it,http://www.guidi.it,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/guidi
Geoffrey B. Small,"Via Spalato 50/1 30014 Cavarzere, Italy",+39  333 406 4276,nobu@leberger.jp,http://www.geoffreybsmall.net,https://www.modemonline.com/fashion/mini-web-sites/fashion-brands/references/geoffreybsmall
EINA Escola de Disseny i Art,"Passeig de Santa Eulàlia, 25 - 08017 BarcelonaSpain",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
ELISAVA,"La Rambla, 30-32 - 08002 BarcelonaSpain",+358 9 47 001,info@taik.fi,http://www.taik.aalto.fi/en/,https://www.modemonline.com/design/design-connections/design-schools
Deutschlandradio Kultur,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
Die Gestalten Verlag GmbH & Co. KG,,+31 (0)1 04 33 35 09,010@010.nl,http://www.010.nl,https://www.modemonline.com/art/art-connections/editors-and-media
