URL,LATITUDE,LONGITUDE
https://www.redfin.com/TX/Houston/3724-Noah-St-77021/home/182925814,29.6845704,-95.3686953
https://www.redfin.com/TX/Houston/806-Sun-Prairie-Dr-77090/home/66039329,29.9903498,-95.436119
https://www.redfin.com/TX/Houston/3944-W-Alabama-St-77027/unit-9/home/30399780,29.7383757,-95.4444161
https://www.redfin.com/TX/Houston/2200-Mary-St-Lot-6-ST-77026/home/182983518,29.781642,-95.346617
https://www.redfin.com/TX/Houston/5636-Wickersham-Ln-77056/home/30050195,29.7400912,-95.4755283
https://www.redfin.com/TX/Houston/15518-Aiken-Ln-77032/home/30501169,29.9451991,-95.3586887
https://www.redfin.com/TX/Katy/24110-Courtland-Oaks-St-77494/home/29487951,29.7807018,-95.7904212
https://www.redfin.com/TX/Houston/1721-Dunlavy-St-77006/home/29816125,29.749991,-95.4019657
https://www.redfin.com/TX/Houston/3722-Noah-St-77021/home/30003784,29.6846008,-95.3687145
https://www.redfin.com/TX/Houston/1126-Hempstead-Villa-Ln-77008/home/29566505,29.7899742,-95.4430368
https://www.redfin.com/TX/Houston/1723-Dunlavy-St-77006/home/182022200,29.7499827,-95.4019409
https://www.redfin.com/TX/Houston/319-Embry-St-77009/home/29774088,29.784056,-95.368028
https://www.redfin.com/TX/Houston/6417-Bobby-Burns-St-77028/home/29734311,29.8220629,-95.2753521
https://www.redfin.com/TX/Houston/7711-Greenstone-St-77087/home/29984331,29.6900782,-95.2864651
https://www.redfin.com/TX/Houston/1801-Dunlavy-St-77006/home/176856463,29.7498082,-95.4019109
https://www.redfin.com/TX/Houston/7754-Willow-Mint-Ln-77086/home/30280694,29.9241046,-95.5079151
https://www.redfin.com/TX/Houston/15702-Bannowsky-Ln-77049/home/34235437,29.8072142,-95.1528792
https://www.redfin.com/TX/Houston/2311-Lee-St-77026/home/29677532,29.7816977,-95.346182
https://www.redfin.com/TX/Houston/2200-Mary-St-77026/home/29677537,29.7818165,-95.3465907
https://www.redfin.com/TX/Houston/2209-West-St-77026/home/29677534,29.7819828,-95.346031
https://www.redfin.com/TX/Houston/3616-Somerset-York-Ln-77055/home/148039890,29.7872841,-95.4426683
https://www.redfin.com/TX/Houston/2317-Lee-St-77026/home/29677538,29.781732,-95.346344
https://www.redfin.com/TX/Houston/2319-Lee-St-77026/home/29677533,29.781736,-95.345935
https://www.redfin.com/TX/Spring/8322-Burwood-Park-Dr-77379/home/30467805,30.0100453,-95.5383722
https://www.redfin.com/TX/Houston/2432-Wroxton-Rd-77005/home/182537117,29.7248797,-95.4164045
https://www.redfin.com/TX/Houston/12519-Meadow-Lake-Dr-77077/home/30402270,29.7416097,-95.6027408
https://www.redfin.com/TX/Houston/6516-Eagle-Pass-St-77020/home/29678578,29.7834091,-95.3047167
https://www.redfin.com/TX/Houston/2032-Millbridge-Spring-Ln-77051/home/182981953,29.6408962,-95.3981713
https://www.redfin.com/TX/Houston/5612-Azores-77091/home/180776907,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5610-Azores-77091/home/180775543,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5614-Azores-77091/home/180776910,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5616-Azores-77091/home/180776904,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5618-Azores-77091/home/180776906,29.847874,-95.456738
https://www.redfin.com/TX/Houston/2424-Cumberland-St-77023/home/29873262,29.7150866,-95.3212175
https://www.redfin.com/TX/Houston/5620-Azores-77091/home/180776903,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5622-Azores-77091/home/180776905,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5626-Azores-77091/home/180776884,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5628-Azores-77091/home/180776886,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5630-Azores-77091/home/180777461,29.847874,-95.456738
https://www.redfin.com/TX/Houston/832-Wax-Myrtle-Ln-77079/home/30364207,29.7787811,-95.5647587
https://www.redfin.com/TX/Houston/5632-Azores-77091/home/180777433,29.847874,-95.456738
https://www.redfin.com/TX/Houston/6829-Kassarine-Pass-77033/home/30015691,29.6825715,-95.3353913
https://www.redfin.com/TX/Houston/5634-Azores-77091/home/180777429,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5636-Azores-77091/home/180777434,29.847874,-95.456738
https://www.redfin.com/TX/Houston/4113-Allen-St-77007/home/29716226,29.7717349,-95.4028109
https://www.redfin.com/TX/Houston/7414-Eagle-Pass-St-77020/home/29690249,29.7833779,-95.2942657
https://www.redfin.com/TX/Houston/4115-Allen-St-77007/home/29716227,29.771765,-95.4029029
https://www.redfin.com/TX/Houston/5637-Azores-77091/home/180777187,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5635-Azores-77091/home/180777427,29.847874,-95.456738
https://www.redfin.com/TX/Houston/7910-Glenn-Cliff-Dr-77064/home/30725267,29.9333334,-95.543594
https://www.redfin.com/TX/Houston/5633-Azores-77091/home/180777430,29.847874,-95.456738
https://www.redfin.com/TX/Houston/825-Wax-Myrtle-Ln-77079/home/30364183,29.778958,-95.5680174
https://www.redfin.com/TX/Houston/10922-W-Early-Dusk-Cir-77044/home/112795598,29.876067,-95.1387886
https://www.redfin.com/TX/Houston/5631-Azores-77091/home/180777428,29.847874,-95.456738
https://www.redfin.com/TX/Houston/6622-Avenue-J-77011/home/29769345,29.743861,-95.30689
https://www.redfin.com/TX/Houston/5629-Azores-77091/home/180777410,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5627-Azores-77091/home/180777409,29.847874,-95.456738
https://www.redfin.com/TX/Houston/326-Tite-St-77029/home/182980900,29.7448965,-95.25595
https://www.redfin.com/TX/Houston/204-Travis-St-77002/unit-5A/home/30685668,29.7634002,-95.361515
https://www.redfin.com/CO/Colorado-City/TBD-Indian-Falls-Dr-81004/home/182206546,29.60001978,-95.48507017
https://www.redfin.com/TX/Houston/10313-Mesa-Dr-77078/home/29795424,29.8628379,-95.2627334
https://www.redfin.com/TX/Houston/4822-Mallow-St-77033/home/30016003,29.6595127,-95.3515563
https://www.redfin.com/TX/Houston/8302-Hot-Springs-Dr-77095/home/30530577,29.8997783,-95.6477874
https://www.redfin.com/TX/Houston/2706-Elysian-St-77009/home/182979216,29.7858536,-95.3507937
https://www.redfin.com/TX/Huffman/574-Magnolia-Point-Dr-77336/home/180294034,30.0620395,-95.1265325
https://www.redfin.com/TX/Katy/23726-Hackberry-Dr-77494/home/33136257,29.7591671,-95.7828861
https://www.redfin.com/TX/Houston/3010-Suffolk-Dr-77027/home/30011398,29.7375394,-95.4476832
https://www.redfin.com/TX/Katy/4211-Robin-Meadow-Ct-77449/home/30527665,29.8320829,-95.7093148
https://www.redfin.com/TX/Houston/4014-Peppermill-Rd-77080/home/30148182,29.8301281,-95.5163169
https://www.redfin.com/TX/Houston/718-Hidden-Rdg-W-77073/home/29162792,29.9990696,-95.4041404
https://www.redfin.com/TX/Houston/3011-Green-Vis-77068/home/136268185,30.0152854,-95.4884381
https://www.redfin.com/TX/Houston/2207-Bancroft-Ln-77027/unit-705/home/40211918,29.744325,-95.451392
https://www.redfin.com/TX/Houston/8308-Brecha-LN-77055/home/180592792,29.812052,-95.495614
https://www.redfin.com/TX/Houston/5625-Azores-77091/home/180777411,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5608-Azores-77091/home/180776885,29.847874,-95.456738
https://www.redfin.com/TX/Humble/8918-Shoreview-Ln-77346/home/30305936,30.003876,-95.139025
https://www.redfin.com/TX/Houston/5606-Azores-77091/home/180775490,29.847874,-95.456738
https://www.redfin.com/TX/Houston/948-Fisher-St-77018/unit-C/home/176867401,29.8230227,-95.4233514
https://www.redfin.com/TX/Houston/948-Fisher-St-77018/unit-E/home/177708851,29.8230227,-95.4233514
https://www.redfin.com/TX/Houston/950-Fisher-St-77018/unit-D/home/176867407,29.823175,-95.4234
https://www.redfin.com/TX/Houston/950-Fisher-St-77018/unit-E/home/177708896,29.8232387,-95.4234864
https://www.redfin.com/TX/Houston/948-Fisher-St-77018/unit-F/home/176867398,29.8230227,-95.4233514
https://www.redfin.com/TX/Houston/5623-Azores-77091/home/180777397,29.847874,-95.456738
https://www.redfin.com/TX/Houston/5621-Azores-77091/home/180777395,29.847874,-95.456738
